$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
20.995236198095835,1.100308185347865,0.32087878526186503,0.9066535254698377
21.04899600260032,1.0914178485517272,0.3186543792520498,0.9043352402635253
22.157565143032706,0.9122077739519687,0.29546182238090185,0.8587533430595624
21.48015291729714,1.0115320302463053,0.315496421798943,0.8861211039558785
21.376802784749888,1.0226348849884481,0.32100734870172465,0.8898357044724303
21.297926440986206,1.0548048224347912,0.3080458535549323,0.8941190855041796
22.197612344256545,0.9021635697600161,0.2969938539335842,0.856726884045987
22.530311090023886,0.878326984188198,0.2732920426011505,0.8452375176513732
22.523237903903205,0.8703197514708749,0.2783364992439487,0.8445668337368882
21.941849458803105,0.9480448038480982,0.29379254763091045,0.8668629024112627
22.283805666562458,0.9031971646778538,0.27902677234724127,0.8527474909104812
21.66495511941416,0.9989836040790523,0.29885694380763633,0.8796119765361473
22.429557227638263,0.8852302017715888,0.2814798172308538,0.8489391150875856
21.495314938214257,1.0076843024248912,0.30966181742458054,0.8840554258456977
22.261717744646333,0.9112520155365675,0.2815117311156765,0.8551724078201417
21.387317236501772,1.0247078854743483,0.3210630327118029,0.8903030962864694
21.83043605027779,0.9683193597408135,0.2982172731890538,0.8725011203410514
22.13033788737095,0.922070665265759,0.2894864953509241,0.8596934377063369
21.48322074404417,1.0182211859660972,0.31044610239729653,0.8865516713532811
21.68264727727416,0.9907595955798724,0.3034144949783838,0.8788169409741453
22.18693698529281,0.9178504864098664,0.2833557061511523,0.8573084903872978
22.524652694185267,0.8648104629684663,0.2850182801584767,0.8448449037685994
22.703366973289164,0.8507209015374929,0.27363931100789973,0.8385717806761064
22.751115120502124,0.844640684705945,0.27184301756682105,0.8365889819002502
22.922465712594494,0.8123884430182586,0.27971390013613284,0.8304670362901329
