JD,year,rho_lo,rho_med,rho_hi,theta_lo,theta_med,theta_hi
2471283.4733270677,2054.043426512179,1.071783286665982,1.1301328090755667,1.1875586450332367,185.089979911495,185.26516494306523,185.44688992674008
2471507.987650376,2054.6581263580824,1.0711964604421502,1.1318743978227825,1.1916160099444346,185.13651203057768,185.31629166852537,185.5027528927313
2471732.5019736844,2055.2728262039873,1.0698976431895926,1.1329777501993883,1.195001296634314,185.18283418073915,185.367421698375,185.55887971496006
2471957.0162969925,2055.8875260498908,1.0679957816820973,1.1334151490281177,1.1977619666240173,185.22931009152117,185.41818446273757,185.61549938925089
2472181.5306203007,2056.5022258957943,1.065484842250481,1.1332063961040446,1.1999221401693256,185.2750422093445,185.4688080564088,185.67288206355437
2472406.044943609,2057.1169257416977,1.0623424298409794,1.1323480030192612,1.2015015179274382,185.32071955200323,185.51994051393854,185.730013248183
2472630.5592669174,2057.7316255876026,1.0585966438395853,1.130907160851584,1.2024940313216645,185.3665361412904,185.5710675466105,185.78799426897942
2472855.0735902255,2058.346325433506,1.0542754499461777,1.1289084079905665,1.2028410486455077,185.4122845892243,185.62250504600217,185.84722533644756
2473079.5879135337,2058.9610252794096,1.0493606179210182,1.1262888818414378,1.2026948485322893,185.45745301671064,185.6738049759636,185.90590750548927
2473304.1022368423,2059.5757251253144,1.0439054988800733,1.1231128523010958,1.20192991028648,185.50321960708408,185.72573561596224,185.9653040890784
2473528.6165601504,2060.190424971218,1.0378939436919234,1.1194331388351264,1.200601669596844,185.54856892937707,185.77820179037573,186.02582963104086
2473753.1308834585,2060.8051248171214,1.031334291174205,1.1152157099812339,1.1988174673886174,185.59415316479925,185.8309242914312,186.08707833700612
2473977.6452067667,2061.419824663025,1.0243601837488896,1.1105580066696357,1.1964349782011796,185.64005376264515,185.88411961935043,186.1491753085947
2474202.1595300753,2062.0345245089297,1.016799240219027,1.1053583505478564,1.1936224816836598,185.68631795807727,185.93698308923655,186.2116487162009
2474426.6738533834,2062.649224354833,1.0088016676484661,1.0996385742555503,1.1902730606098635,185.73322377995757,185.99185203266035,186.27577195687283
2474651.1881766915,2063.2639242007367,1.0002995148094498,1.0934640933023634,1.186502840591064,185.78027978068593,186.04559801731511,186.34096320502235
