$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
22.516385379468797,1.337275062202829,1.159346479931154
22.40895170689749,1.3395390510646923,1.1891110402296539
22.37073176023484,1.3288824397628805,1.1956724115739181
22.598648722897238,1.417121932035497,1.0811040875324807
22.48498532319047,1.2072882039587212,1.2790964024692968
22.005931699114495,1.4033881101902617,1.3221525877530145
22.40629546605387,1.2007241736997114,1.357712074374254
22.6384879165386,1.186562101321832,1.282745597595713
22.12323122018592,1.3109929864702348,1.3022867427932578
22.44145281208798,1.225897652013886,1.3045684794166745
22.273945787584157,1.2611649905032198,1.3175690181583093
21.964661750593706,1.3317558637376978,1.404866845607664
22.160762754184884,1.2721318377006645,1.3957615619635668
22.194200632013708,1.2013810982339115,1.3794015641322945
22.469251012624568,1.3400599729020062,1.2268826463411293
21.799346501429397,1.3264718809421099,1.4591817537822758
22.19027355948549,1.2697343482200052,1.3464015123158937
22.588839366887715,1.161241730376024,1.3244677127330198
22.18689641336,1.3189342100019268,1.3317829284514504
22.641181728992954,1.2905918611654759,1.1889117984834976
22.31340234794305,1.2441621163784615,1.3429754204553053
22.761225410275067,1.1766249823372847,1.2353215934995072
22.47978082655054,1.351007774247369,1.1822902174517
22.174175881965322,1.1468965274444598,1.4535653714354375
22.463280380563766,1.145219063441586,1.3577077046981163
22.44966110441669,1.2051698504508292,1.3461255022146617
22.219309292951422,1.300168797689772,1.2710273886647523
22.377530544036652,1.1557035006045417,1.3828404508404055
22.10400587780969,1.3635539353457022,1.2863166012240017
22.671141590601877,1.361703222822164,1.1047879290937945
22.520885521291838,1.3891647954353668,1.1325134750840282
22.411394878022584,1.3235993182368802,1.2294517229276918
21.741409212490055,1.3536877283267514,1.4517101019758925
22.370399366196693,1.2212000166389558,1.3919051730215137
21.97337731327567,1.3654236721710848,1.3717109641193261
21.892239393454666,1.3851583463190502,1.377526120219979
22.644009919022402,1.0873399989985721,1.3536213945875197
21.783186447961576,1.4107831047259045,1.3695743205953272
21.992350107565535,1.4090327607042763,1.309422744342323
22.458099239595043,1.1690563555693514,1.3710233740235875
