JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2483425.8571428573,2087.288171660234,-0.11905959785105868,-0.11451994383893463,-0.10981040540161548,-1.1856738896458332,-1.0958417557914153,-1.0058162306898775
2483700.4812030075,2088.0400674189027,-0.11949442612718286,-0.11483234516701395,-0.10999449162902848,-1.1829464811277384,-1.0913045275299171,-0.9995856830485393
2483975.1052631577,2088.7919631775712,-0.11990334553395311,-0.11511989037350656,-0.11013474290627029,-1.1799493262739873,-1.0864819377589665,-0.9930602313027213
2484249.7293233084,2089.543858936241,-0.12028761188913488,-0.11537361896709766,-0.1102499482437972,-1.1766582457937154,-1.0814411495254956,-0.986280875460308
2484524.3533834587,2090.29575469491,-0.12064132106436579,-0.11559967786868224,-0.11035378510108436,-1.173088929281172,-1.076142997410901,-0.9792794190208692
2484798.977443609,2091.0476504535786,-0.1209629665038194,-0.1157993778514649,-0.11042319504005402,-1.1693476052720024,-1.0705614760933506,-0.9720080183333517
2485073.6015037596,2091.7995462122485,-0.12127512116267346,-0.11597588443285278,-0.1104739981426818,-1.1652985644461757,-1.0647574870848697,-0.9645445804830683
2485348.22556391,2092.551441970917,-0.12153962116818752,-0.1161174938477294,-0.11048477974508611,-1.1609867834903151,-1.0587004004468996,-0.9568383983013841
2485622.84962406,2093.3033377295856,-0.1217917459564071,-0.11623748586026311,-0.11047864427413458,-1.1564272119148586,-1.052375498958253,-0.9488115765046004
2485897.4736842103,2094.055233488254,-0.12201039858617821,-0.11632068699225816,-0.11043236519589755,-1.1516559798882646,-1.045778499381595,-0.940618203418743
2486172.097744361,2094.807129246924,-0.12221705683696964,-0.1163919881248793,-0.11037248684984663,-1.146747459482346,-1.039033763155986,-0.9322107087047896
2486446.7218045113,2095.559025005593,-0.12241309998140527,-0.11643336619535949,-0.11027490767305165,-1.141432574793064,-1.0320429304069771,-0.9235659021838647
2486721.3458646615,2096.3109207642615,-0.12256011289724497,-0.11645330900848175,-0.11016674938849562,-1.1359748276588877,-1.024832939992756,-0.9147457984491615
2486995.969924812,2097.0628165229314,-0.12268708178208416,-0.1164389542261425,-0.1100279521706472,-1.130297202086279,-1.0174323458009629,-0.9056536758390735
2487270.5939849624,2097.8147122816,-0.12280141421101706,-0.11640734498678243,-0.10985447845834745,-1.1244110067340598,-1.0097528697762836,-0.8964068454722052
2487545.2180451127,2098.5666080402684,-0.12287311730156947,-0.1163548501327733,-0.1096771247607822,-1.1183117036837864,-1.0018694748981858,-0.8869169685605482
2487819.8421052634,2099.3185037989383,-0.1229392821861146,-0.11626930107771133,-0.10945874891688971,-1.1119895177732846,-0.9938078293789219,-0.8772865368249742
2488094.4661654136,2100.070399557607,-0.12298017247161372,-0.11616718640066145,-0.10920398857948448,-1.105406936955478,-0.9855292271033803,-0.867438688972522
2488369.090225564,2100.822295316276,-0.12299076688299129,-0.11604338949410979,-0.10893975969531992,-1.0986014589461237,-0.9770675661480772,-0.8573518187610472
2488643.714285714,2101.5741910749443,-0.12297859237264401,-0.11589209465560443,-0.10864238461719791,-1.0916432528511752,-0.9683694561507497,-0.8471529912961426
2488918.338345865,2102.326086833614,-0.1229496437906707,-0.11571603953099602,-0.10834566758678915,-1.0845681802950524,-0.9595142210834995,-0.8366918843003534
2489192.962406015,2103.0779825922828,-0.12290582550347541,-0.11551392295474266,-0.10801294489277248,-1.0772547607591854,-0.9504763832544768,-0.8261117483038343
2489467.5864661653,2103.8298783509513,-0.12282025447823616,-0.1152924907309768,-0.10765215759927531,-1.0697270315992335,-0.9412396417979076,-0.8153531012197369
2489742.210526316,2104.581774109621,-0.12273658051428532,-0.11505355577365646,-0.10727636408710393,-1.0620690144325817,-0.9318209559593629,-0.8043737241459423
2490016.834586466,2105.33366986829,-0.12262342581752628,-0.11478675353494597,-0.1068720758142793,-1.0541586330913497,-0.9222273983480902,-0.7933476617251558
2490291.4586466164,2106.0855656269587,-0.12250291814579435,-0.11449455671097138,-0.10644316644185592,-1.0461114568658683,-0.9124284272083605,-0.7820551085007663
